Station ID,Station Name,Domain,Centre,State,Country,Mode,Address,Address Link,View Details
8521,Digibuks LLP  Noida,CSIS/IT,Noida,Uttar Pradesh,India,Onsite,"B-137 Tower B, Logix Technova, Sector 132, Noida (U.P.) B-137 Tower B, Logix Technova, Sector 132, Noida (U.P.)","https://www.google.com/maps/search/B-137+Tower+B,+Logix+Technova,+Sector+132,+Noida+(U.P.)+B-137+Tower+B,+Logix+Technova,+Sector+132,+Noida+(U.P.)",https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/8521/114356
6925,Digibuks LLP Mumbai,CSIS/IT,Mumbai,Maharashtra,India,Onsite,"Unit No. 202, A Wing, Shrikant Chambers, Near RK Studio, Chembur East, Mumbai – 400071. Unit No. 202, A Wing, Shrikant Chambers, Near RK Studio, Chembur East, Mumbai – 400071","https://www.google.com/maps/search/Unit+No.+202,+A+Wing,+Shrikant+Chambers,+Near+RK+Studio,+Chembur+East,+Mumbai+–+400071.+Unit+No.+202,+A+Wing,+Shrikant+Chambers,+Near+RK+Studio,+Chembur+East,+Mumbai+–+400071",https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/6925/114356
4539,Digital India Bhasini Division(DIBD),CSIS/IT,New Delhi,Delhi,India,Onsite,"Electronics NIketan ,cgo complex  , New Delhi .","https://www.google.com/maps/search/Electronics+NIketan+,cgo+complex++,+New+Delhi+.",https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/4539/114356
8892,DigiToad Technologies Pvt. Ltd.,CSIS/IT,Bengaluru,Karnataka,India,Onsite,"617, AB Square, 1st Floor, 5th Main, OMBR Layout Bengaluru 560043","https://www.google.com/maps/search/617,+AB+Square,+1st+Floor,+5th+Main,+OMBR+Layout+Bengaluru+560043",https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/8892/114356
4563,DigiWok Media,Finance and Mgmt,Visakhapatnam,Andhra Pradesh,India,Onsite,"Office No. 10, Third Floor, Navaratna Jewel Square, opp. RTC Complex Road, Dwaraka Nagar, Visakhapatnam, Andhra Pradesh 530016 Office No. 10, Third Floor, Navaratna Jewel Square, opp. RTC Complex Road, Dwaraka Nagar, Visakhapatnam, Andhra Pradesh 530016","https://www.google.com/maps/search/Office+No.+10,+Third+Floor,+Navaratna+Jewel+Square,+opp.+RTC+Complex+Road,+Dwaraka+Nagar,+Visakhapatnam,+Andhra+Pradesh+530016+Office+No.+10,+Third+Floor,+Navaratna+Jewel+Square,+opp.+RTC+Complex+Road,+Dwaraka+Nagar,+Visakhapatnam,+Andhra+Pradesh+530016",https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/4563/114356
8828,Dihadi Private Limited,CSIS/IT,Faridabad,Haryana,India,Onsite,"Flat No. 202, Tower 2, Park Floor 2, Sector 76, Faridabad - 121004 Flat No. 202, Tower 2, Park Floor 2, Sector 76, Faridabad - 121004","https://www.google.com/maps/search/Flat+No.+202,+Tower+2,+Park+Floor+2,+Sector+76,+Faridabad+-+121004+Flat+No.+202,+Tower+2,+Park+Floor+2,+Sector+76,+Faridabad+-+121004",https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/8828/114356
6729,DRDL,Electronics,Hyderabad,Telangana,India,Onsite,"Laboratory (DRDL) PJ10, DRDL, Kanchanbagh, Hyderabad Laboratory (DRDL) PJ10, DRDL, Kanchanbagh, Hyderabad","https://www.google.com/maps/search/Laboratory+(DRDL)+PJ10,+DRDL,+Kanchanbagh,+Hyderabad+Laboratory+(DRDL)+PJ10,+DRDL,+Kanchanbagh,+Hyderabad",https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/6729/114356
4531,DRDO - Solid State Physics Laboratory (SSPL),Electronics,Delhi,Delhi,India,Onsite,Delhi Delhi,https://www.google.com/maps/search/Delhi+Delhi,https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/4531/114356
4533,DYSL - CT DRDO,CSIS/IT,Chennai,Tamil Nadu,India,Onsite,"5th Floor, E -Block, IITM Research Park, Taramani, Chennai – 600 113. 5th Floor, E -Block, IITM Research Park, Taramani, Chennai – 600 113.","https://www.google.com/maps/search/5th+Floor,+E+-Block,+IITM+Research+Park,+Taramani,+Chennai+–+600+113.+5th+Floor,+E+-Block,+IITM+Research+Park,+Taramani,+Chennai+–+600+113.",https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/4533/114356
8675,E MUG Engineering Services Pvt. Ltd.,CSIS/IT,Hyderabad,Telangana,India,Onsite,"Plot 21,2nd Floor, Gardenia Mabuhay, Jayabheri Pine Valley, Telecom Nagar, Hyderabad, Telangana, 500032 Plot 21,2nd Floor, Gardenia Mabuhay, Jayabheri Pine Valley, Telecom Nagar, Hyderabad, Telangana, 500032","https://www.google.com/maps/search/Plot+21,2nd+Floor,+Gardenia+Mabuhay,+Jayabheri+Pine+Valley,+Telecom+Nagar,+Hyderabad,+Telangana,+500032+Plot+21,2nd+Floor,+Gardenia+Mabuhay,+Jayabheri+Pine+Valley,+Telecom+Nagar,+Hyderabad,+Telangana,+500032",https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/8675/114356
4720,Eclipse Prism Medical Device Pvt. Ltd,Mechanical,Navi Mumbai,Maharashtra,India,Onsite,"R-376, TTC INDUSTRIAL AREA, MIDC, RABALE,  NAVI MUMBAI – 400701, MAHARASHTRA","https://www.google.com/maps/search/R-376,+TTC+INDUSTRIAL+AREA,+MIDC,+RABALE,++NAVI+MUMBAI+–+400701,+MAHARASHTRA",https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/4720/114356
6767,Edutech Learning Solutions Pvt. Ltd.,CSIS/IT,Vadodara,Gujarat,India,Online,Vadodara 	 Vadodara,https://www.google.com/maps/search/Vadodara+	+Vadodara,https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/6767/114356
6927,Elite Projects Pvt Ltd,CSIS/IT,Noida,Uttar Pradesh,India,Online,"115, First Floor, Choukhani square,  P-4, Sector-18, Noida","https://www.google.com/maps/search/115,+First+Floor,+Choukhani+square,++P-4,+Sector-18,+Noida",https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/6927/114356
8818,Emerginfive,CSIS/IT,Ahmedabad,Gujarat,India,Onsite,"903, I SQUARE CORPORATE PARK, NEAR SUKAN MALL, SCIENCE CITY,  AHMEDABAD - 380060","https://www.google.com/maps/search/903,+I+SQUARE+CORPORATE+PARK,+NEAR+SUKAN+MALL,+SCIENCE+CITY,++AHMEDABAD+-+380060",https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/8818/114356
8540,Emertech Innovations Private Limited,CSIS/IT,Navi Mumbai,Maharashtra,India,Onsite,"Office No. A-609, Shelton Sapphire, Plot No 18&19,  Sector 15, CBD Belapur, Navi Mumbai 400614","https://www.google.com/maps/search/Office+No.+A-609,+Shelton+Sapphire,+Plot+No+18&19,++Sector+15,+CBD+Belapur,+Navi+Mumbai+400614",https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/8540/114356
8539,Enboarder,Others,Noida,Uttar Pradesh,India,Onsite,"Enboarder B-104, WeWork, Embassy Galaxy Business Park, A-44 & 45, Sushil Marg, Block A, Industrial Area, Sector 62,  Noida, Uttar Pradesh 201309","https://www.google.com/maps/search/Enboarder+B-104,+WeWork,+Embassy+Galaxy+Business+Park,+A-44+&+45,+Sushil+Marg,+Block+A,+Industrial+Area,+Sector+62,++Noida,+Uttar+Pradesh+201309",https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/8539/114356
8800,Entersoft Information Systems Pvt LTD,CSIS/IT,Hyderabad,Telangana,India,Onsite,"2nd, The Skyview 10, The Skyview, Hitech City Main Rd, Silpa Gram Craft Village,  Rai Durg, Hyderabad, Telangana 500032","https://www.google.com/maps/search/2nd,+The+Skyview+10,+The+Skyview,+Hitech+City+Main+Rd,+Silpa+Gram+Craft+Village,++Rai+Durg,+Hyderabad,+Telangana+500032",https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/8800/114356
5295,"ERLDC- Eastern Regional Load Dispatch Center, Grid India",Electronics,Kolkata,West Bengal,India,Onsite,"Eastern Regional Load Dispatch Center, Grid Control India, 14, Golf Club Rd, Golf Gardens, Tollygunge, Kolkata,  Eastern Regional Load Dispatch Center, Grid Control India, 14, Golf Club Rd, Golf Gardens, Tollygunge, Kolkata,","https://www.google.com/maps/search/Eastern+Regional+Load+Dispatch+Center,+Grid+Control+India,+14,+Golf+Club+Rd,+Golf+Gardens,+Tollygunge,+Kolkata,++Eastern+Regional+Load+Dispatch+Center,+Grid+Control+India,+14,+Golf+Club+Rd,+Golf+Gardens,+Tollygunge,+Kolkata,",https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/5295/114356
7093,ERTL(N) - Electronics Test & Development Centre- New Delhi,Electronics,New Delhi,Delhi,India,Onsite,Delhi Delhi,https://www.google.com/maps/search/Delhi+Delhi,https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/7093/114356
7118,ETDC - Electronic Test & Development Centre- Hyderabad,Electronics,Hyderabad,Telangana,India,Onsite,"ECIL Main Rd, Kamalanagar, APHB Colony, Post, Hyderabad, Secunderabad, Telangana 500062 ECIL Main Rd, Kamalanagar, APHB Colony, Post, Hyderabad, Secunderabad, Telangana 500062","https://www.google.com/maps/search/ECIL+Main+Rd,+Kamalanagar,+APHB+Colony,+Post,+Hyderabad,+Secunderabad,+Telangana+500062+ECIL+Main+Rd,+Kamalanagar,+APHB+Colony,+Post,+Hyderabad,+Secunderabad,+Telangana+500062",https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/7118/114356
7114,ETDC - Electronic Test & Development Centre- Jaipur,CSIS/IT,Jaipur,Rajasthan,India,Onsite,"Malviya Nagar Industrial Area, Malviya Nagar, Jaipur, Rajasthan 302017 Malviya Nagar Industrial Area, Malviya Nagar, Jaipur, Rajasthan 302017","https://www.google.com/maps/search/Malviya+Nagar+Industrial+Area,+Malviya+Nagar,+Jaipur,+Rajasthan+302017+Malviya+Nagar+Industrial+Area,+Malviya+Nagar,+Jaipur,+Rajasthan+302017",https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/7114/114356
7103,ETDC - Electronic Test & Development Centre- Pune,Electronics,Pune,Maharashtra,India,Onsite,"GRMW+V87, Agriculture College Campus, Shivaji Nagar, Shivaji Nagar, Pune, Maharashtra 411005 Shivaji Nagar, Shivaji Nagar, Pune, Maharashtra 411005","https://www.google.com/maps/search/GRMW+V87,+Agriculture+College+Campus,+Shivaji+Nagar,+Shivaji+Nagar,+Pune,+Maharashtra+411005+Shivaji+Nagar,+Shivaji+Nagar,+Pune,+Maharashtra+411005",https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/7103/114356
7098,ETDC- Electronic Test & Development Centre- Bengaluru,Electronics,Bengaluru,Karnataka,India,Onsite,"2GP9+JJW, Vivekananda Nagar, Peenya, Bengaluru, Karnataka 560058 2GP9+JJW, Vivekananda Nagar, Peenya, Bengaluru, Karnataka 560058","https://www.google.com/maps/search/2GP9+JJW,+Vivekananda+Nagar,+Peenya,+Bengaluru,+Karnataka+560058+2GP9+JJW,+Vivekananda+Nagar,+Peenya,+Bengaluru,+Karnataka+560058",https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/7098/114356
7095,ETDC- Electronic Test & Development Centre- Mohali,Electronics,Mohali,Punjab,India,Onsite,"Shop No. B-108 Phase 8 Industrial Area Sahibzada Ajit Singh Nagar Sahibazada, Punjab 140308 Shop No. B-108 Phase 8 Industrial Area Sahibzada Ajit Singh Nagar Sahibazada, Punjab 140308","https://www.google.com/maps/search/Shop+No.+B-108+Phase+8+Industrial+Area+Sahibzada+Ajit+Singh+Nagar+Sahibazada,+Punjab+140308+Shop+No.+B-108+Phase+8+Industrial+Area+Sahibzada+Ajit+Singh+Nagar+Sahibazada,+Punjab+140308",https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/7095/114356
6992,Evoneural Artificial Intelligence OPC Private Limited,CSIS/IT,Jaipur,Rajasthan,India,Onsite,"Fourth Floor, Bhamashah Technohub, Sansthan Path Malviya Nagar Jaipur Rajasthan 302017","https://www.google.com/maps/search/Fourth+Floor,+Bhamashah+Technohub,+Sansthan+Path+Malviya+Nagar+Jaipur+Rajasthan+302017",https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/6992/114356
4785,FANPLAY IoT,CSIS/IT,Bangalore,Karnataka,India,Onsite,"FSID, IISc Incubator, Malleswaram, Banaglore","https://www.google.com/maps/search/FSID,+IISc+Incubator,+Malleswaram,+Banaglore",https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/4785/114356
8632,FlairX Networks,CSIS/IT,Bangalore,Karnataka,India,Online,FlairX Networks MSR Novel Tech Park Marathalli Bangalore - 560037 FlairX Networks MSR Novel Tech Park Marathalli Bangalore - 560037,https://www.google.com/maps/search/FlairX+Networks+MSR+Novel+Tech+Park+Marathalli+Bangalore+-+560037+FlairX+Networks+MSR+Novel+Tech+Park+Marathalli+Bangalore+-+560037,https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/8632/114356
8817,FoundershipHQ Accelerator Pvt Ltd,CSIS/IT,Bengaluru,Karnataka,India,Onsite,"3rd Floor, Maa Grace, 12, 7th Cross Road, Koramangala 1A Block,  Bangalore – 560034.","https://www.google.com/maps/search/3rd+Floor,+Maa+Grace,+12,+7th+Cross+Road,+Koramangala+1A+Block,++Bangalore+–+560034.",https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/8817/114356
5426,Four Kites,CSIS/IT,Chennai,Tamil Nadu,India,Onsite,"BLOCK 9A,3rd Floor,  Manapakkam, Chennai, Tamil Nadu 600125","https://www.google.com/maps/search/BLOCK+9A,3rd+Floor,++Manapakkam,+Chennai,+Tamil+Nadu+600125",https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/5426/114356
6852,Genesis Gas Solutions Private Limited - Electronics,CSIS/IT,Noida,Uttar Pradesh,India,Online,"C-3, Sector 145, Gautam Buddha Nagar, Noida,  Uttar Pradesh","https://www.google.com/maps/search/C-3,+Sector+145,+Gautam+Buddha+Nagar,+Noida,++Uttar+Pradesh",https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/6852/114356
6672,Genesis Gas Solutions Private Limited - IT,CSIS/IT,Noida,Uttar Pradesh,India,Online,"C-3, Sector 145, Gautam Buddha Nagar,  Noida, Uttar Pradesh","https://www.google.com/maps/search/C-3,+Sector+145,+Gautam+Buddha+Nagar,++Noida,+Uttar+Pradesh",https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/6672/114356
8518,Genquery Technology Services Pvt Ltd,CSIS/IT,Pilani,Rajasthan,India,Online,"Rakesh Kapoor Innovation Center, Birla Institute of Technology And Science - Pilani,  Vidya Vihar, Pilani, Rajasthan 333031","https://www.google.com/maps/search/Rakesh+Kapoor+Innovation+Center,+Birla+Institute+of+Technology+And+Science+-+Pilani,++Vidya+Vihar,+Pilani,+Rajasthan+333031",https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/8518/114356
8849,GHCL Limited,Mechanical,Sutrapada,Gujarat,India,Onsite,"GHCL Limited, Sutrapada, Gir Somnath,  Gujarat – 362275","https://www.google.com/maps/search/GHCL+Limited,+Sutrapada,+Gir+Somnath,++Gujarat+–+362275",https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/8849/114356
8643,Glitchcraft Technologies Private Limited,Finance and Mgmt,Bengaluru,Karnataka,India,Online,"17th Cross Rd, Sector 4, HSR Layout,  Bengaluru, Karnataka 560102","https://www.google.com/maps/search/17th+Cross+Rd,+Sector+4,+HSR+Layout,++Bengaluru,+Karnataka+560102",https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/8643/114356
8501,"Glocol Networks, California, USA",CSIS/IT,Sacramento,California,United States,Online,"980, 9 th St, 16 th Floor, Sacramento, CA 95814, USA 980, 9 th St, 16 th Floor, Sacramento, CA 95814, USA","https://www.google.com/maps/search/980,+9+th+St,+16+th+Floor,+Sacramento,+CA+95814,+USA+980,+9+th+St,+16+th+Floor,+Sacramento,+CA+95814,+USA",https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/8501/114356
4735,GMDC Science and Research Centre,Chemical,Ahmedabad,Gujarat,India,Onsite,"GMDC Annexe, 8 Mill Officers Colony Opp Fadia Chamber Ahmedabad 380052","https://www.google.com/maps/search/GMDC+Annexe,+8+Mill+Officers+Colony+Opp+Fadia+Chamber+Ahmedabad+380052",https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/4735/114356
4529,Goa Shipyard Ltd.,Electronics,Goa,Goa,India,Onsite,"Vaddem, Vasco-da-Gama, GOA-403802.","https://www.google.com/maps/search/Vaddem,+Vasco-da-Gama,+GOA-403802.",https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/4529/114356
6770,Goldi Solar,Electronics,Surat,Gujarat,India,Onsite,"Prime Industrial and Logistic Hub, Nr. P.P. address (please provide address with pin | Savani University, Gujarat -394125, India code) Prime Industrial and Logistic Hub, Nr. P.P. address (please provide address with pin | Savani University, Gujarat -394125, India code)","https://www.google.com/maps/search/Prime+Industrial+and+Logistic+Hub,+Nr.+P.P.+address+(please+provide+address+with+pin+|+Savani+University,+Gujarat+-394125,+India+code)+Prime+Industrial+and+Logistic+Hub,+Nr.+P.P.+address+(please+provide+address+with+pin+|+Savani+University,+Gujarat+-394125,+India+code)",https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/6770/114356
4475,GPLAN Services Private Limited - IT,CSIS/IT,Pilani,Rajasthan,India,Onsite,BITS Pilani Campus Pilani,https://www.google.com/maps/search/BITS+Pilani+Campus+Pilani,https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/4475/114356
5466,Grasim Industries,Chemical,Nagda,Madhya Pradesh,India,Onsite,Nagda Nagda,https://www.google.com/maps/search/Nagda+Nagda,https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/5466/114356
8846,Gulvel Technologies,Finance and Mgmt,Pune,Maharashtra,India,Onsite,"404, Sukhwani Boulevard Commerz, Near HP Petrol Pump, Pashan Sus Road,  Pune - MH - 411021 - India","https://www.google.com/maps/search/404,+Sukhwani+Boulevard+Commerz,+Near+HP+Petrol+Pump,+Pashan+Sus+Road,++Pune+-+MH+-+411021+-+India",https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/8846/114356
8674,"Guru Hargobind Thermal Plant (GHTP),Punjab State Power Corporation Limited",Mechanical,Bhatinda,Punjab,India,Onsite,"Thermal Plant Lehra Mohabhat dist Batinda, Punjab  Thermal Plant Lehra Mohabhat dist Batinda, Punjab - 151111","https://www.google.com/maps/search/Thermal+Plant+Lehra+Mohabhat+dist+Batinda,+Punjab++Thermal+Plant+Lehra+Mohabhat+dist+Batinda,+Punjab+-+151111",https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/8674/114356
8547,Haryana Power Generation Corporation,Electronics,Hisar,Haryana,India,Onsite,"MW Rajiv Gandhi Power plant, Khadar Hisar, Haryana","https://www.google.com/maps/search/MW+Rajiv+Gandhi+Power+plant,+Khadar+Hisar,+Haryana",https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/8547/114356
8744,HEBE Financial Services,Finance and Mgmt,Patna,Bihar,India,Onsite,"211-A ,Ashiana Plaza, Budh Marg, Patna-800002 Bihar","https://www.google.com/maps/search/211-A+,Ashiana+Plaza,+Budh+Marg,+Patna-800002+Bihar",https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/8744/114356
6774,Heetherark Labs Private Limited - Electronics,CSIS/IT,Secunderabad,Telangana,India,Onsite,"G5, Padma Plaza, Ground floor, New Bhoiguda, Secunderabad- 500003 Telangana. G5, Padma Plaza, Ground floor, New Bhoiguda, Secunderabad- 500003 Telangana.","https://www.google.com/maps/search/G5,+Padma+Plaza,+Ground+floor,+New+Bhoiguda,+Secunderabad-+500003+Telangana.+G5,+Padma+Plaza,+Ground+floor,+New+Bhoiguda,+Secunderabad-+500003+Telangana.",https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/6774/114356
6763,Heetherark Labs Private Limited - IT,CSIS/IT,Secunderabad,Telangana,India,Online,"G5, Padma Plaza, Ground floor, New Bhoiguda,  Secunderabad- 500003 Telangana.","https://www.google.com/maps/search/G5,+Padma+Plaza,+Ground+floor,+New+Bhoiguda,++Secunderabad-+500003+Telangana.",https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/6763/114356
8845,Hermes Technologies Private Limited.,CSIS/IT,Gandhinagar,Gujarat,India,Onsite,"B-84, GIDC, Electronics Estate, Sector-25, Gandhinagar-382023, Gujarat, India B-84, GIDC, Electronics Estate, Sector-25, Gandhinagar-382023, Gujarat, India","https://www.google.com/maps/search/B-84,+GIDC,+Electronics+Estate,+Sector-25,+Gandhinagar-382023,+Gujarat,+India+B-84,+GIDC,+Electronics+Estate,+Sector-25,+Gandhinagar-382023,+Gujarat,+India",https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/8845/114356
8806,Hindarch Innovations Pvt. Ltd.,CSIS/IT,,Telangana,India,,"BITS Pilani Hyderabad Campus, Shamirpet,  Hyderabad, Pin: 500078","https://www.google.com/maps/search/BITS+Pilani+Hyderabad+Campus,+Shamirpet,++Hyderabad,+Pin:+500078",https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/8806/114356
8787,Hindustan Coca-cola,Finance and Mgmt,Bhiwandi,Maharashtra,India,Onsite,"Wada Road, Kudus Bhiwandi","https://www.google.com/maps/search/Wada+Road,+Kudus+Bhiwandi",https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/8787/114356
7013,Hodo stays,Others,Bengaluru,Karnataka,India,Onsite,"Hodo stays, 97/B, 17th A Main Rd, Sector 3, HSR Layout,  Bengaluru, Karnataka 560102","https://www.google.com/maps/search/Hodo+stays,+97/B,+17th+A+Main+Rd,+Sector+3,+HSR+Layout,++Bengaluru,+Karnataka+560102",https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/7013/114356
4480,Honda Motor Cycle and Scooter India Pvt. Ltd - Manesar,Mechanical,Gurgaon,Haryana,India,Onsite,Gurgaon 	 Gurgaon,https://www.google.com/maps/search/Gurgaon+	+Gurgaon,https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/4480/114356
4483,Honda Motor Cycle and Scooter India Pvt. Ltd - Narasapura,Mechanical,Kolar,Karnataka,India,Onsite,Kolar - Karnataka Kolar - Karnataka,https://www.google.com/maps/search/Kolar+-+Karnataka+Kolar+-+Karnataka,https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/4483/114356
4481,Honda Motor Cycle and Scooter India Pvt. Ltd - Tapukara,Mechanical,Alwar,Rajasthan,India,Onsite,"Tapukara Factory, Plot No. SPL-2(D), 2(E), 2(F), 2(G) Tapukara Industrial Area, Dist. Alwar (Rajasthan)","https://www.google.com/maps/search/Tapukara+Factory,+Plot+No.+SPL-2(D),+2(E),+2(F),+2(G)+Tapukara+Industrial+Area,+Dist.+Alwar+(Rajasthan)",https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/4481/114356
4484,Honda Motor Cycle and Scooter India Pvt. Ltd - Vithalapur,Mechanical,Ahmedabad,Gujarat,India,Onsite,Ahmedabad 	 Ahmedabad,https://www.google.com/maps/search/Ahmedabad+	+Ahmedabad,https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/4484/114356
8747,HPCL – Visakh Refinery,Chemical,Visakhapatnam,Andhra Pradesh,India,Onsite,"HPCL – Visakh Refinery, Malkapuram, Visakhapatnam,  Andhra Pradesh - 530011","https://www.google.com/maps/search/HPCL+–+Visakh+Refinery,+Malkapuram,+Visakhapatnam,++Andhra+Pradesh+-+530011",https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/8747/114356
4474,Hyderabad Eye Institute (DBA - L V Prasad Eye Institute),Health Care,Hyderabad,Telangana,India,Onsite,"Banjara Hills, Road No.2 Brien Holden Institute of Optometry and Vision Sciences, Kismathpur","https://www.google.com/maps/search/Banjara+Hills,+Road+No.2+Brien+Holden+Institute+of+Optometry+and+Vision+Sciences,+Kismathpur",https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/4474/114356
4410,Hyphen SCS Pvt Ltd,Infrastructure,Noida,Uttar Pradesh,India,Onsite,"714, Tower B, Urbtech Trade Centre, Sec-132, Noida","https://www.google.com/maps/search/714,+Tower+B,+Urbtech+Trade+Centre,+Sec-132,+Noida",https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/4410/114356
8677,I-Hub for Robotics and Autonomous Systems Innovation Foundation(Artpart IISc),Electronics,Bengaluru,Karnataka,India,Onsite,"Society for Innovation and Development, Innovation Centre Building, Indian Institute of Science (IISc),  Bengaluru, Karnataka, 560012, India","https://www.google.com/maps/search/Society+for+Innovation+and+Development,+Innovation+Centre+Building,+Indian+Institute+of+Science+(IISc),++Bengaluru,+Karnataka,+560012,+India",https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/8677/114356
8544,I-Net Secure Labs Pvt. Ltd,CSIS/IT,Chennai,Tamil Nadu,India,Onsite,"914, Poonamallee High Rd, Amaravathi Nagar,  Arumbakkam, Chennai, Tamil Nadu 600106","https://www.google.com/maps/search/914,+Poonamallee+High+Rd,+Amaravathi+Nagar,++Arumbakkam,+Chennai,+Tamil+Nadu+600106",https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/8544/114356
8574,IBizCatalyst Venture Pvt Ltd (AiRoHire.ai),CSIS/IT,Bengaluru,Karnataka,India,Onsite,"No.102, Brigade Corner,  7th Block, Circle, Yediyur, Jayanagar, Bengaluru, Karnataka 560004·","https://www.google.com/maps/search/No.102,+Brigade+Corner,++7th+Block,+Circle,+Yediyur,+Jayanagar,+Bengaluru,+Karnataka+560004·",https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/8574/114356
4399,IDS Infotech Ltd,Electronics,Chandigarh,Punjab,India,Onsite,"I-8, Rajiv Gandhi Technology Park, Chandigarh Chandigarh.","https://www.google.com/maps/search/I-8,+Rajiv+Gandhi+Technology+Park,+Chandigarh+Chandigarh.",https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/4399/114356
8890,IFB Industries,Mechanical,Goa,Goa,India,Onsite,"Plot No N7, Phase IV, Verna Industrial Estate, Verna, Salcete, Goa - 403722 Plot No N7, Phase IV, Verna Industrial Estate, Verna, Salcete, Goa - 403722","https://www.google.com/maps/search/Plot+No+N7,+Phase+IV,+Verna+Industrial+Estate,+Verna,+Salcete,+Goa+-+403722+Plot+No+N7,+Phase+IV,+Verna+Industrial+Estate,+Verna,+Salcete,+Goa+-+403722",https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/8890/114356
8558,Iljin Electronics,Electronics,Noida,Uttar Pradesh,India,Online,"ILJIN Electronics India Pvt Ltd, , A-2/2-3 Ecotech III,Khera Choganpur Uttar Pradesh 201318 ILJIN Electronics India Pvt Ltd, , A-2/2-3 Ecotech III,Khera Choganpur Uttar Pradesh 201318","https://www.google.com/maps/search/ILJIN+Electronics+India+Pvt+Ltd,+,+A-2/2-3+Ecotech+III,Khera+Choganpur+Uttar+Pradesh+201318+ILJIN+Electronics+India+Pvt+Ltd,+,+A-2/2-3+Ecotech+III,Khera+Choganpur+Uttar+Pradesh+201318",https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/8558/114356
4916,"IMD, Pune",Electronics,Pune,Maharashtra,India,Onsite,Pune Pune,https://www.google.com/maps/search/Pune+Pune,https://psms.bits-pilani.ac.in/stationpreference/student/stationdetails/4916/114356
